Análisis de tipo multiobjetivo	;
Información básica	;
Hora de exportación: 2026/08/11 10:04:29	;
Operador: Touristcheck	;
Objetivo de estadísticas: C Mayor - Baluarte Del Principe	;
Exportar contenido:Número de personas,Vehículos a motor,Vehículos sin motor	;
Hora del informe: 2026/06/01 00:00:00 - 2026/08/31 23:59:59	;

Personas totales	; 	; 	; 	; 	; 	;Total de vehículos a motor	; 	; 	; 	; 	; 	;Total de vehículos sin motor	;
Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
331870	;Aumentar por39.9%	;Disminuir por38.7%	;247340	;Aumentar por41.5%	;Disminuir por35.7%	;17423	;Disminuir por34.7%	;Disminuir por13.5%	;3945	;Disminuir por56.2%	;Aumentar por13.8%	;10821	;Aumentar por61.1%	;Disminuir por17.3%	;2776	;Aumentar por97.0%	;Aumentar por29.4%	;

N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
1268	;07/23 19:00 - 20:00	;2	;Aumentar por100.0%	;Aumentar por100.0%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;5	;Aumentar por400.0%	;Aumentar por66.7%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1269	;07/23 20:00 - 21:00	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;3	;Disminuir por70.0%	;Disminuir por62.5%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1270	;07/23 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1271	;07/23 22:00 - 23:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1272	;07/23 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;1	;Sin cambios	;Sin cambios	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1273	;07/24 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;1	;Sin cambios	;Disminuir por50.0%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1274	;07/24 01:00 - 02:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1275	;07/24 02:00 - 03:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1276	;07/24 03:00 - 04:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1277	;07/24 04:00 - 05:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1278	;07/24 05:00 - 06:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1279	;07/24 06:00 - 07:00	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1280	;07/24 07:00 - 08:00	;2	; --%	; --%	;0	; --%	; --%	;3	;Aumentar por200.0%	;Disminuir por25.0%	;1	; --%	;Sin cambios	;8	;Aumentar por33.3%	;Aumentar por60.0%	;1	; --%	; --%	;8	; --%	; --%	;5	; --%	; --%	;
1281	;07/24 08:00 - 09:00	;1	;Disminuir por50.0%	;Disminuir por50.0%	;0	; --%	; --%	;4	;Disminuir por50.0%	;Disminuir por69.2%	;0	; --%	; --%	;10	;Aumentar por25.0%	;Aumentar por42.9%	;3	;Aumentar por200.0%	; --%	;1	;Disminuir por50.0%	;Disminuir por50.0%	;1	; --%	;Sin cambios	;
1282	;07/24 09:00 - 10:00	;5	;Aumentar por400.0%	;Aumentar por400.0%	;3	; --%	; --%	;14	;Disminuir por6.7%	;Disminuir por12.5%	;5	; --%	;Aumentar por400.0%	;6	;Disminuir por33.3%	;Disminuir por45.5%	;1	; --%	; --%	;1	; --%	;Disminuir por66.7%	;1	; --%	; --%	;
1283	;07/24 10:00 - 11:00	;4	;Sin cambios	;Aumentar por33.3%	;2	; --%	; --%	;18	;Disminuir por10.0%	;Disminuir por25.0%	;4	;Disminuir por20.0%	;Sin cambios	;15	;Disminuir por21.1%	;Disminuir por34.8%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;2	;Disminuir por33.3%	;Disminuir por60.0%	;1	; --%	;Sin cambios	;
1284	;07/24 11:00 - 12:00	;10	;Aumentar por233.3%	;Aumentar por233.3%	;4	; --%	;Aumentar por300.0%	;10	;Aumentar por25.0%	;Aumentar por25.0%	;1	; --%	; --%	;8	;Disminuir por20.0%	;Disminuir por52.9%	;0	; --%	;Disminuir por100.0%	;2	;Aumentar por100.0%	;Sin cambios	;1	; --%	; --%	;
1285	;07/24 12:00 - 13:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;3	;Sin cambios	;Disminuir por50.0%	;0	; --%	;Disminuir por100.0%	;8	;Aumentar por60.0%	;Disminuir por27.3%	;0	; --%	; --%	;4	; --%	; --%	;1	; --%	; --%	;
1286	;07/24 13:00 - 14:00	;2	;Sin cambios	;Aumentar por100.0%	;0	; --%	; --%	;3	;Disminuir por25.0%	;Aumentar por50.0%	;0	; --%	; --%	;7	;Aumentar por250.0%	;Aumentar por16.7%	;0	; --%	; --%	;14	;Aumentar por1300.0%	; --%	;8	; --%	; --%	;
1287	;07/24 14:00 - 15:00	;2	;Sin cambios	;Aumentar por100.0%	;0	; --%	; --%	;4	;Disminuir por20.0%	;Aumentar por100.0%	;3	; --%	; --%	;16	;Aumentar por166.7%	;Aumentar por433.3%	;6	; --%	; --%	;18	; --%	;Aumentar por800.0%	;13	; --%	;Aumentar por1200.0%	;
1288	;07/24 15:00 - 16:00	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;2	;Aumentar por100.0%	;Disminuir por33.3%	;0	; --%	; --%	;8	;Aumentar por60.0%	;Aumentar por100.0%	;2	; --%	; --%	;13	;Aumentar por85.7%	;Aumentar por1200.0%	;6	;Disminuir por14.3%	; --%	;
1289	;07/24 16:00 - 17:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;1	;Disminuir por75.0%	; --%	;0	;Disminuir por100.0%	; --%	;10	;Aumentar por400.0%	;Aumentar por100.0%	;0	; --%	; --%	;4	;Aumentar por300.0%	;Aumentar por300.0%	;2	; --%	; --%	;
1290	;07/24 17:00 - 18:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	;Disminuir por100.0%	; --%	;3	;Aumentar por50.0%	;Aumentar por200.0%	;0	; --%	; --%	;9	;Disminuir por30.8%	;Aumentar por80.0%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;
1291	;07/24 18:00 - 19:00	;1	;Sin cambios	;Disminuir por66.7%	;0	; --%	; --%	;3	;Disminuir por25.0%	; --%	;0	;Disminuir por100.0%	; --%	;4	;Disminuir por33.3%	;Disminuir por50.0%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1292	;07/24 19:00 - 20:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;2	;Aumentar por100.0%	;Aumentar por100.0%	;0	; --%	; --%	;6	;Disminuir por25.0%	;Aumentar por100.0%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;
1293	;07/24 20:00 - 21:00	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;4	;Disminuir por33.3%	;Aumentar por100.0%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1294	;07/24 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1295	;07/24 22:00 - 23:00	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;3	;Aumentar por200.0%	;Aumentar por50.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1296	;07/24 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	;Sin cambios	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;
1297	;07/25 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;1	; --%	;Disminuir por75.0%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1298	;07/25 01:00 - 02:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;1	;Disminuir por66.7%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1299	;07/25 02:00 - 03:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;1	; --%	;Sin cambios	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1300	;07/25 03:00 - 04:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1301	;07/25 04:00 - 05:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1302	;07/25 05:00 - 06:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1303	;07/25 06:00 - 07:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	;Sin cambios	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1304	;07/25 07:00 - 08:00	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	;Disminuir por100.0%	; --%	;2	;Disminuir por71.4%	;Disminuir por60.0%	;0	; --%	; --%	;2	; --%	;Sin cambios	;1	; --%	;Sin cambios	;
1305	;07/25 08:00 - 09:00	;1	;Disminuir por66.7%	;Disminuir por50.0%	;0	; --%	; --%	;3	;Disminuir por66.7%	;Disminuir por85.0%	;1	; --%	; --%	;4	;Disminuir por66.7%	;Disminuir por33.3%	;0	; --%	; --%	;4	; --%	;Aumentar por33.3%	;0	; --%	; --%	;
1306	;07/25 09:00 - 10:00	;1	;Sin cambios	;Disminuir por50.0%	;0	; --%	; --%	;8	;Disminuir por20.0%	;Disminuir por38.5%	;0	; --%	;Disminuir por100.0%	;11	;Aumentar por10.0%	;Aumentar por266.7%	;2	; --%	; --%	;1	;Disminuir por66.7%	;Disminuir por50.0%	;0	;Disminuir por100.0%	; --%	;
1307	;07/25 10:00 - 11:00	;2	;Disminuir por80.0%	;Disminuir por50.0%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;9	;Disminuir por43.8%	;Disminuir por71.0%	;1	; --%	;Disminuir por75.0%	;10	;Disminuir por37.5%	;Disminuir por33.3%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1308	;07/25 11:00 - 12:00	;2	;Disminuir por33.3%	; --%	;0	; --%	; --%	;6	;Disminuir por25.0%	;Disminuir por14.3%	;0	; --%	; --%	;5	;Disminuir por66.7%	;Disminuir por58.3%	;0	; --%	;Disminuir por100.0%	;2	;Aumentar por100.0%	;Aumentar por100.0%	;0	; --%	; --%	;
1309	;07/25 12:00 - 13:00	;3	;Sin cambios	;Aumentar por50.0%	;0	; --%	; --%	;2	;Disminuir por81.8%	;Disminuir por33.3%	;0	; --%	; --%	;9	;Disminuir por35.7%	;Disminuir por10.0%	;3	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;
1310	;07/25 13:00 - 14:00	;6	;Aumentar por500.0%	;Aumentar por500.0%	;0	; --%	; --%	;4	;Aumentar por100.0%	;Sin cambios	;1	; --%	; --%	;6	;Aumentar por20.0%	;Aumentar por20.0%	;0	; --%	; --%	;2	;Aumentar por100.0%	; --%	;0	; --%	; --%	;
1311	;07/25 14:00 - 15:00	;1	;Sin cambios	;Disminuir por50.0%	;0	; --%	; --%	;2	;Disminuir por66.7%	;Disminuir por50.0%	;0	; --%	;Disminuir por100.0%	;5	;Disminuir por44.4%	;Disminuir por16.7%	;0	; --%	;Disminuir por100.0%	;2	;Disminuir por33.3%	;Aumentar por100.0%	;0	; --%	; --%	;
1312	;07/25 15:00 - 16:00	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	;Disminuir por100.0%	; --%	;7	;Disminuir por41.7%	;Disminuir por56.3%	;1	;Disminuir por80.0%	;Disminuir por88.9%	;3	;Disminuir por66.7%	;Disminuir por40.0%	;1	;Disminuir por50.0%	; --%	;
1313	;07/25 16:00 - 17:00	;1	;Disminuir por66.7%	; --%	;0	; --%	; --%	;1	;Disminuir por80.0%	;Disminuir por50.0%	;0	; --%	; --%	;2	;Disminuir por60.0%	;Disminuir por50.0%	;0	; --%	; --%	;7	;Aumentar por600.0%	;Aumentar por250.0%	;4	; --%	;Aumentar por300.0%	;
1314	;07/25 17:00 - 18:00	;1	; --%	; --%	;0	; --%	; --%	;2	;Sin cambios	;Aumentar por100.0%	;0	; --%	; --%	;1	;Disminuir por85.7%	;Disminuir por75.0%	;0	; --%	; --%	;2	; --%	; --%	;1	; --%	; --%	;
1315	;07/25 18:00 - 19:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;1	;Sin cambios	;Sin cambios	;0	; --%	; --%	;8	;Aumentar por33.3%	;Aumentar por166.7%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;
1316	;07/25 19:00 - 20:00	;1	;Disminuir por50.0%	; --%	;0	; --%	; --%	;3	;Aumentar por50.0%	;Aumentar por200.0%	;0	; --%	; --%	;4	;Sin cambios	;Aumentar por100.0%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1317	;07/25 20:00 - 21:00	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;3	;Disminuir por25.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1318	;07/25 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;1	;Disminuir por66.7%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1319	;07/25 22:00 - 23:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1320	;07/25 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;1	;Disminuir por50.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1321	;07/26 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;2	; --%	; --%	;2	;Sin cambios	;Sin cambios	;1	; --%	; --%	;4	;Aumentar por300.0%	; --%	;1	; --%	; --%	;
1322	;07/26 01:00 - 02:00	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;3	;Sin cambios	; --%	;1	;Sin cambios	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;
1323	;07/26 02:00 - 03:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1324	;07/26 03:00 - 04:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1325	;07/26 04:00 - 05:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1326	;07/26 05:00 - 06:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;
1327	;07/26 06:00 - 07:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	;Sin cambios	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;2	; --%	; --%	;1	; --%	; --%	;
1328	;07/26 07:00 - 08:00	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;1	;Sin cambios	;Disminuir por83.3%	;0	; --%	;Disminuir por100.0%	;2	;Aumentar por100.0%	;Aumentar por100.0%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;
1329	;07/26 08:00 - 09:00	;2	;Aumentar por100.0%	;Sin cambios	;0	; --%	;Disminuir por100.0%	;1	;Disminuir por83.3%	;Disminuir por90.0%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;5	;Disminuir por28.6%	;Aumentar por25.0%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1330	;07/26 09:00 - 10:00	;1	;Sin cambios	; --%	;0	; --%	; --%	;1	;Disminuir por80.0%	;Disminuir por66.7%	;0	; --%	; --%	;5	;Aumentar por66.7%	;Sin cambios	;0	; --%	; --%	;16	; --%	; --%	;8	; --%	; --%	;
1331	;07/26 10:00 - 11:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;7	;Disminuir por12.5%	;Disminuir por41.7%	;1	;Sin cambios	; --%	;10	;Aumentar por11.1%	;Disminuir por33.3%	;0	; --%	; --%	;1	;Disminuir por50.0%	;Disminuir por80.0%	;0	; --%	; --%	;
1332	;07/26 11:00 - 12:00	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;4	;Aumentar por33.3%	;Aumentar por100.0%	;0	; --%	; --%	;6	;Sin cambios	;Disminuir por25.0%	;0	; --%	; --%	;2	;Aumentar por100.0%	;Sin cambios	;0	; --%	; --%	;
1333	;07/26 12:00 - 13:00	;1	;Disminuir por50.0%	;Disminuir por50.0%	;0	; --%	; --%	;1	;Sin cambios	;Disminuir por66.7%	;0	; --%	; --%	;5	;Disminuir por16.7%	;Disminuir por44.4%	;0	;Disminuir por100.0%	; --%	;1	;Sin cambios	; --%	;0	; --%	; --%	;
1334	;07/26 13:00 - 14:00	;2	;Aumentar por100.0%	; --%	;0	; --%	; --%	;2	; --%	;Disminuir por33.3%	;0	; --%	; --%	;4	;Disminuir por42.9%	;Aumentar por33.3%	;0	; --%	; --%	;2	; --%	; --%	;1	; --%	; --%	;
1335	;07/26 14:00 - 15:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;2	; --%	;Sin cambios	;1	; --%	; --%	;2	;Disminuir por33.3%	;Aumentar por100.0%	;1	;Disminuir por66.7%	; --%	;
1336	;07/26 15:00 - 16:00	;1	; --%	;Disminuir por95.5%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;0	; --%	; --%	;4	;Disminuir por50.0%	;Aumentar por300.0%	;2	;Disminuir por71.4%	; --%	;17	;Aumentar por183.3%	;Aumentar por88.9%	;11	;Aumentar por266.7%	;Aumentar por57.1%	;
1337	;07/26 16:00 - 17:00	;2	; --%	;Aumentar por100.0%	;1	; --%	;Sin cambios	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;6	;Aumentar por100.0%	;Aumentar por20.0%	;3	; --%	; --%	;14	;Aumentar por366.7%	;Aumentar por1300.0%	;7	;Aumentar por250.0%	;Aumentar por600.0%	;
1338	;07/26 17:00 - 18:00	;1	;Sin cambios	; --%	;0	; --%	; --%	;1	;Disminuir por66.7%	;Sin cambios	;0	;Disminuir por100.0%	; --%	;4	;Aumentar por33.3%	;Aumentar por100.0%	;0	;Disminuir por100.0%	; --%	;7	;Disminuir por41.7%	;Aumentar por250.0%	;3	;Disminuir por40.0%	; --%	;
1339	;07/26 18:00 - 19:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;2	;Aumentar por100.0%	;Disminuir por50.0%	;0	; --%	; --%	;4	;Disminuir por60.0%	;Disminuir por42.9%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1340	;07/26 19:00 - 20:00	;1	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;1	;Disminuir por66.7%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1341	;07/26 20:00 - 21:00	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	;Aumentar por100.0%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1342	;07/26 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;1	;Disminuir por50.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1343	;07/26 22:00 - 23:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1344	;07/26 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;1	;Disminuir por50.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;1	; --%	; --%	;
1345	;07/27 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;1	; --%	;Disminuir por50.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1346	;07/27 01:00 - 02:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	;Sin cambios	;Disminuir por66.7%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1347	;07/27 02:00 - 03:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1348	;07/27 03:00 - 04:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1349	;07/27 04:00 - 05:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	;Aumentar por100.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1350	;07/27 05:00 - 06:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1351	;07/27 06:00 - 07:00	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;
1352	;07/27 07:00 - 08:00	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	;Aumentar por100.0%	;0	; --%	; --%	;8	; --%	;Aumentar por700.0%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;
1353	;07/27 08:00 - 09:00	;1	; --%	; --%	;1	; --%	; --%	;7	;Aumentar por133.3%	;Aumentar por75.0%	;3	;Aumentar por200.0%	; --%	;15	; --%	;Aumentar por400.0%	;3	; --%	; --%	;14	;Aumentar por366.7%	;Aumentar por366.7%	;11	;Aumentar por450.0%	;Aumentar por1000.0%	;
1354	;07/27 09:00 - 10:00	;1	; --%	; --%	;0	; --%	; --%	;6	; --%	;Disminuir por14.3%	;1	; --%	;Sin cambios	;5	;Aumentar por400.0%	;Aumentar por25.0%	;0	; --%	; --%	;6	; --%	;Aumentar por500.0%	;2	; --%	; --%	;
